Doc,Token,Token_Index,Sent_Token_Index,Chunk_Index
Multi-Task Attentive Residual Networks for Argument Mining,on,427,14,2
Multi-Task Attentive Residual Networks for Argument Mining,specific,428,14,2
Multi-Task Attentive Residual Networks for Argument Mining,genre-or,429,14,3
Multi-Task Attentive Residual Networks for Argument Mining,topic-dependent,430,14,3
Multi-Task Attentive Residual Networks for Argument Mining,features,431,14,3
Multi-Task Attentive Residual Networks for Argument Mining,.,432,14,3
Multi-Task Attentive Residual Networks for Argument Mining,The,433,15,3
Multi-Task Attentive Residual Networks for Argument Mining,model,434,15,3
Multi-Task Attentive Residual Networks for Argument Mining,exploits,435,15,3
Multi-Task Attentive Residual Networks for Argument Mining,neural,436,15,3
Multi-Task Attentive Residual Networks for Argument Mining,attention,437,15,3
Multi-Task Attentive Residual Networks for Argument Mining,and,438,15,3
Multi-Task Attentive Residual Networks for Argument Mining,multi-task,439,15,3
Multi-Task Attentive Residual Networks for Argument Mining,learning,440,15,3
Multi-Task Attentive Residual Networks for Argument Mining,",",441,15,3
Multi-Task Attentive Residual Networks for Argument Mining,jointly,442,15,3
Multi-Task Attentive Residual Networks for Argument Mining,addressing,443,15,3
Multi-Task Attentive Residual Networks for Argument Mining,the,444,15,3
Multi-Task Attentive Residual Networks for Argument Mining,problems,445,15,3
Multi-Task Attentive Residual Networks for Argument Mining,of,446,15,3
Multi-Task Attentive Residual Networks for Argument Mining,identifying,447,15,3
Multi-Task Attentive Residual Networks for Argument Mining,the,448,15,3
Multi-Task Attentive Residual Networks for Argument Mining,category,449,15,3
Multi-Task Attentive Residual Networks for Argument Mining,of,450,15,3
Multi-Task Attentive Residual Networks for Argument Mining,argument,451,15,3
Multi-Task Attentive Residual Networks for Argument Mining,components,452,15,3
Multi-Task Attentive Residual Networks for Argument Mining,",",453,15,3
Multi-Task Attentive Residual Networks for Argument Mining,and,454,15,3
Multi-Task Attentive Residual Networks for Argument Mining,predicting,455,15,3
Multi-Task Attentive Residual Networks for Argument Mining,the,456,15,3
Multi-Task Attentive Residual Networks for Argument Mining,relations,457,15,3
Multi-Task Attentive Residual Networks for Argument Mining,among,458,15,3
Multi-Task Attentive Residual Networks for Argument Mining,them,459,15,3
Multi-Task Attentive Residual Networks for Argument Mining,.,460,15,3
Multi-Task Attentive Residual Networks for Argument Mining,Experimental,461,16,3
Multi-Task Attentive Residual Networks for Argument Mining,results,462,16,3
Multi-Task Attentive Residual Networks for Argument Mining,conducted,463,16,3
Multi-Task Attentive Residual Networks for Argument Mining,on,464,16,3
Multi-Task Attentive Residual Networks for Argument Mining,a,465,16,3
Multi-Task Attentive Residual Networks for Argument Mining,variety,466,16,3
Multi-Task Attentive Residual Networks for Argument Mining,of,467,16,3
Multi-Task Attentive Residual Networks for Argument Mining,different,468,16,3
Multi-Task Attentive Residual Networks for Argument Mining,corpora,469,16,3
Multi-Task Attentive Residual Networks for Argument Mining,show,470,16,3
Multi-Task Attentive Residual Networks for Argument Mining,that,471,16,3
Multi-Task Attentive Residual Networks for Argument Mining,the,472,16,3
Multi-Task Attentive Residual Networks for Argument Mining,model,473,16,3
Multi-Task Attentive Residual Networks for Argument Mining,is,474,16,3
Multi-Task Attentive Residual Networks for Argument Mining,robust,475,16,3
Multi-Task Attentive Residual Networks for Argument Mining,and,476,16,3
Multi-Task Attentive Residual Networks for Argument Mining,achieves,477,16,3
Multi-Task Attentive Residual Networks for Argument Mining,good,478,16,3
Multi-Task Attentive Residual Networks for Argument Mining,performance,479,16,3
Multi-Task Attentive Residual Networks for Argument Mining,across,480,16,3
Multi-Task Attentive Residual Networks for Argument Mining,the,481,16,3
Multi-Task Attentive Residual Networks for Argument Mining,considered,482,16,3
Multi-Task Attentive Residual Networks for Argument Mining,data,483,16,3
Multi-Task Attentive Residual Networks for Argument Mining,sets,484,16,3
Multi-Task Attentive Residual Networks for Argument Mining,.,485,16,3
Multi-Task Attentive Residual Networks for Argument Mining,They,486,17,3
Multi-Task Attentive Residual Networks for Argument Mining,also,487,17,3
Multi-Task Attentive Residual Networks for Argument Mining,suggest,488,17,3
Multi-Task Attentive Residual Networks for Argument Mining,that,489,17,3
Multi-Task Attentive Residual Networks for Argument Mining,",",490,17,3
Multi-Task Attentive Residual Networks for Argument Mining,when,491,17,3
Multi-Task Attentive Residual Networks for Argument Mining,background,492,17,3
Multi-Task Attentive Residual Networks for Argument Mining,information,493,17,3
Multi-Task Attentive Residual Networks for Argument Mining,about,494,17,3
Multi-Task Attentive Residual Networks for Argument Mining,the,495,17,3
Multi-Task Attentive Residual Networks for Argument Mining,structure,496,17,3
Multi-Task Attentive Residual Networks for Argument Mining,of,497,17,3
Multi-Task Attentive Residual Networks for Argument Mining,annotations,498,17,3
Multi-Task Attentive Residual Networks for Argument Mining,in,499,17,3
Multi-Task Attentive Residual Networks for Argument Mining,a,500,17,3
Multi-Task Attentive Residual Networks for Argument Mining,corpus,501,17,3
Multi-Task Attentive Residual Networks for Argument Mining,is,502,17,3
Multi-Task Attentive Residual Networks for Argument Mining,given,503,17,3
Multi-Task Attentive Residual Networks for Argument Mining,",",504,17,3
Multi-Task Attentive Residual Networks for Argument Mining,ad-hoc,505,17,3
Multi-Task Attentive Residual Networks for Argument Mining,approaches,506,17,3
Multi-Task Attentive Residual Networks for Argument Mining,may,507,17,3
Multi-Task Attentive Residual Networks for Argument Mining,yield,508,17,3
Multi-Task Attentive Residual Networks for Argument Mining,better,509,17,3
Multi-Task Attentive Residual Networks for Argument Mining,performance,510,17,3
Multi-Task Attentive Residual Networks for Argument Mining,.,511,17,3
Multi-Task Attentive Residual Networks for Argument Mining,Our,512,18,3
Multi-Task Attentive Residual Networks for Argument Mining,main,513,18,3
Multi-Task Attentive Residual Networks for Argument Mining,contributions,514,18,3
Multi-Task Attentive Residual Networks for Argument Mining,are,515,18,3
Multi-Task Attentive Residual Networks for Argument Mining,:,516,18,3
Multi-Task Attentive Residual Networks for Argument Mining,•,517,18,3
Multi-Task Attentive Residual Networks for Argument Mining,A,518,18,3
Multi-Task Attentive Residual Networks for Argument Mining,novel,519,18,3
Multi-Task Attentive Residual Networks for Argument Mining,approach,520,18,3
Multi-Task Attentive Residual Networks for Argument Mining,to,521,18,3
Multi-Task Attentive Residual Networks for Argument Mining,AM,522,18,3
Multi-Task Attentive Residual Networks for Argument Mining,",",523,18,3
Multi-Task Attentive Residual Networks for Argument Mining,which,524,18,3
Multi-Task Attentive Residual Networks for Argument Mining,extends,525,18,3
Multi-Task Attentive Residual Networks for Argument Mining,our,526,18,3
Multi-Task Attentive Residual Networks for Argument Mining,previous,527,18,3
Multi-Task Attentive Residual Networks for Argument Mining,work,528,18,3
Multi-Task Attentive Residual Networks for Argument Mining,[,529,18,3
Multi-Task Attentive Residual Networks for Argument Mining,7,530,18,3
Multi-Task Attentive Residual Networks for Argument Mining,],531,18,3
Multi-Task Attentive Residual Networks for Argument Mining,by,532,18,3
Multi-Task Attentive Residual Networks for Argument Mining,introducing,533,18,3
Multi-Task Attentive Residual Networks for Argument Mining,an,534,18,3
Multi-Task Attentive Residual Networks for Argument Mining,attention,535,18,3
Multi-Task Attentive Residual Networks for Argument Mining,module,536,18,3
Multi-Task Attentive Residual Networks for Argument Mining,and,537,18,3
Multi-Task Attentive Residual Networks for Argument Mining,ensemble,538,18,3
Multi-Task Attentive Residual Networks for Argument Mining,learning,539,18,3
Multi-Task Attentive Residual Networks for Argument Mining,.,540,18,3
Multi-Task Attentive Residual Networks for Argument Mining,Such,541,19,3
Multi-Task Attentive Residual Networks for Argument Mining,a,542,19,3
Multi-Task Attentive Residual Networks for Argument Mining,model,543,19,3
Multi-Task Attentive Residual Networks for Argument Mining,performs,544,19,3
Multi-Task Attentive Residual Networks for Argument Mining,multiple,545,19,3
Multi-Task Attentive Residual Networks for Argument Mining,AM,546,19,3
Multi-Task Attentive Residual Networks for Argument Mining,tasks,547,19,3
Multi-Task Attentive Residual Networks for Argument Mining,at,548,19,3
Multi-Task Attentive Residual Networks for Argument Mining,the,549,19,3
Multi-Task Attentive Residual Networks for Argument Mining,same,550,19,3
Multi-Task Attentive Residual Networks for Argument Mining,time,551,19,3
Multi-Task Attentive Residual Networks for Argument Mining,",",552,19,3
Multi-Task Attentive Residual Networks for Argument Mining,and,553,19,3
Multi-Task Attentive Residual Networks for Argument Mining,does,554,19,3
Multi-Task Attentive Residual Networks for Argument Mining,not,555,19,3
Multi-Task Attentive Residual Networks for Argument Mining,rely,556,19,3
Multi-Task Attentive Residual Networks for Argument Mining,on,557,19,3
Multi-Task Attentive Residual Networks for Argument Mining,ad-hoc,558,19,3
Multi-Task Attentive Residual Networks for Argument Mining,features,559,19,3
Multi-Task Attentive Residual Networks for Argument Mining,or,560,19,3
Multi-Task Attentive Residual Networks for Argument Mining,rich,561,19,3
Multi-Task Attentive Residual Networks for Argument Mining,contextual,562,19,3
Multi-Task Attentive Residual Networks for Argument Mining,information,563,19,3
Multi-Task Attentive Residual Networks for Argument Mining,",",564,19,3
Multi-Task Attentive Residual Networks for Argument Mining,but,565,19,3
Multi-Task Attentive Residual Networks for Argument Mining,only,566,19,3
Multi-Task Attentive Residual Networks for Argument Mining,on,567,19,3
Multi-Task Attentive Residual Networks for Argument Mining,GloVe,568,19,3
Multi-Task Attentive Residual Networks for Argument Mining,embeddings,569,19,3
Multi-Task Attentive Residual Networks for Argument Mining,and,570,19,3
Multi-Task Attentive Residual Networks for Argument Mining,on,571,19,3
Multi-Task Attentive Residual Networks for Argument Mining,a,572,19,3
Multi-Task Attentive Residual Networks for Argument Mining,widely,573,19,3
Multi-Task Attentive Residual Networks for Argument Mining,applicable,574,19,3
Multi-Task Attentive Residual Networks for Argument Mining,notion,575,19,3
Multi-Task Attentive Residual Networks for Argument Mining,of,576,19,3
Multi-Task Attentive Residual Networks for Argument Mining,distance,577,19,3
Multi-Task Attentive Residual Networks for Argument Mining,.,578,19,3
Multi-Task Attentive Residual Networks for Argument Mining,•,579,20,4
Multi-Task Attentive Residual Networks for Argument Mining,An,580,20,4
Multi-Task Attentive Residual Networks for Argument Mining,analytical,581,20,4
Multi-Task Attentive Residual Networks for Argument Mining,evaluation,582,20,4
Multi-Task Attentive Residual Networks for Argument Mining,of,583,20,4
Multi-Task Attentive Residual Networks for Argument Mining,the,584,20,4
Multi-Task Attentive Residual Networks for Argument Mining,contribution,585,20,4
Multi-Task Attentive Residual Networks for Argument Mining,of,586,20,4
Multi-Task Attentive Residual Networks for Argument Mining,each,587,20,4
Multi-Task Attentive Residual Networks for Argument Mining,added,588,20,4
Multi-Task Attentive Residual Networks for Argument Mining,module,589,20,4
Multi-Task Attentive Residual Networks for Argument Mining,through,590,20,4
Multi-Task Attentive Residual Networks for Argument Mining,an,591,20,4
Multi-Task Attentive Residual Networks for Argument Mining,ablation,592,20,4
Multi-Task Attentive Residual Networks for Argument Mining,study,593,20,4
Multi-Task Attentive Residual Networks for Argument Mining,and,594,20,4
Multi-Task Attentive Residual Networks for Argument Mining,a,595,20,4
Multi-Task Attentive Residual Networks for Argument Mining,validation,596,20,4
Multi-Task Attentive Residual Networks for Argument Mining,of,597,20,4
Multi-Task Attentive Residual Networks for Argument Mining,our,598,20,4
Multi-Task Attentive Residual Networks for Argument Mining,model,599,20,4
Multi-Task Attentive Residual Networks for Argument Mining,on,600,20,4
Multi-Task Attentive Residual Networks for Argument Mining,a,601,20,4
Multi-Task Attentive Residual Networks for Argument Mining,challenging,602,20,4
Multi-Task Attentive Residual Networks for Argument Mining,corpus,603,20,4
Multi-Task Attentive Residual Networks for Argument Mining,",",604,20,4
Multi-Task Attentive Residual Networks for Argument Mining,indicating,605,20,4
Multi-Task Attentive Residual Networks for Argument Mining,that,606,20,4
Multi-Task Attentive Residual Networks for Argument Mining,our,607,20,4
Multi-Task Attentive Residual Networks for Argument Mining,proposed,608,20,4
Multi-Task Attentive Residual Networks for Argument Mining,model,609,20,4
Multi-Task Attentive Residual Networks for Argument Mining,improves,610,20,4
Multi-Task Attentive Residual Networks for Argument Mining,state-of-the-art,611,20,4
Multi-Task Attentive Residual Networks for Argument Mining,results,612,20,4
Multi-Task Attentive Residual Networks for Argument Mining,in,613,20,4
